# telescope   = tel13
# season      = 2014-2019
# filter      = RG715
# aperture    = 8.485                pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770         hr
# dec         = -47:09:24.10         deg
# pmra        = -1.04648201531881    arcsec/yr
# pmdec       = 0.416445772717513    arcsec/yr
# aflag       = R 
# plx         = 0.0792543382307208   arcsec
# e_plx       = 4.37672245690568e-05 arcsec
# r_plx       = 2018A&A...616A...1G
# distmod     = 0.504884780055967    mag
# s_distmod   = T
# bjmag       = 13.95                mag
# rfmag       = 11.93                mag
# inmag       = 9.57                 mag
# jmag        = 9.245                mag
# e_jmag      = 0.026                mag
# q_jmag      = A
# hmag        = 8.666                mag
# e_hmag      = 0.031                mag
# q_hmag      = A
# kmag        = 8.322                mag
# e_kmag      = 0.027                mag
# q_kmag      = A
# vest        = 13.49                mag
# s_vest      = R
# vmjest      = 4.245                mag
# vmag        = 13.49                mag
# rcmag       = 12.26                mag
# icmag       = 10.69                mag
# r_vrimag    = 2005AJ....129.1954J
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.193767437731184    Msol
# radius      = 0.214841130737437    Rsol
# null_dc[1]  = 0.000092             mag
# null_dc[2]  = 0.000305             mag
# null_dc[3]  = 0.001318             mag
# null_dc[4]  = 0.001996             mag
# null_dc[5]  = -0.000529            mag
# null_dc[6]  = -0.000429            mag
# null_dc[7]  = -0.000696            mag
# null_dc[8]  = -0.001825            mag
# null_dc[9]  = 0.001943             mag
# null_dc[10] = 0.000993             mag
# null_dc[11] = 0.000710             mag
# null_cm     = 0.699190             mag/mag
# null_fwhm_k = 0.000395             mag/pix
# null_fwhm_0 = 2.639000             pix
# null_chidof = 3.767
# null_nfit   = 22489
# null_nparm  = 13
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457389.852003    0.000442    0.002256  18.023 -0.2877  3.982 0.073 1.04678  1022.831  1019.731  179.96   108.07  5438  4  2 0 0 -0.006043    0.002141
2457389.852497   -0.000911    0.002243  18.023 -0.2855  4.141 0.171 1.04689  1023.749  1017.758  179.97   109.03  4199  4  2 0 0 -0.006027    0.000714
2457389.853016    0.006824    0.002267  18.023 -0.2909  4.598 0.137 1.04701  1023.973  1033.165  179.96   109.52  3513  4  2 0 0 -0.006010    0.008256
2457389.853511    0.002295    0.002247  18.023 -0.2805  4.086 0.172 1.04713  1023.408  1024.241  179.96   110.79  5249  4  2 0 0 -0.005993    0.003918
2457389.854008   -0.000449    0.002229  18.023 -0.2739  4.281 0.103 1.04726  1023.320  1017.544  179.96   110.83  4858  4  2 0 0 -0.005976    0.001085
2457389.854523   -0.007958    0.002252  18.023 -0.2906  4.828 0.064 1.04739  1023.651  1026.428  179.96   110.42  2705  4  2 0 0 -0.005959   -0.006652
2457389.855018   -0.004498    0.002216  18.023 -0.2834  4.127 0.172 1.04753  1023.318  1030.725  179.96   110.15  5866  4  2 0 0 -0.005942   -0.002927
2457389.855513   -0.004203    0.002238  18.023 -0.2789  4.355 0.086 1.04768  1023.380  1019.339  179.96   111.02  5115  4  2 0 0 -0.005926   -0.002733
2457389.856029    0.000778    0.002225  18.023 -0.2738  3.551 0.094 1.04783  1022.365  1017.957  179.96   111.83  7746  4  2 0 0 -0.005909    0.002554
2457389.856525   -0.000862    0.002239  18.023 -0.2930  3.758 0.177 1.04799  1023.173  1033.208  179.96   112.52  6346  4  2 0 0 -0.005892    0.000820
2457389.857040   -0.000790    0.002227  18.023 -0.2792  3.879 0.078 1.04816  1023.952  1024.552  179.96   114.14  6300  4  2 0 0 -0.005875    0.000833
2457389.857529   -0.001484    0.002263  18.023 -0.2883  3.589 0.102 1.04833  1023.994  1017.905  179.97   115.86  7646  4  2 0 0 -0.005858    0.000241
2457389.858022    0.001115    0.002264  18.023 -0.2792  4.877 0.116 1.04851  1024.309  1026.928  179.96   116.81  3468  4  2 0 0 -0.005842    0.002320
2457389.858515   -0.004228    0.002228  18.023 -0.2792  4.265 0.072 1.04869  1023.294  1028.492  179.96   117.18  5604  4  2 0 0 -0.005825   -0.002792
2457389.859009   -0.001561    0.002246  18.023 -0.2916  4.036 0.191 1.04888  1023.235  1018.752  179.97   118.51  4984  4  2 0 0 -0.005809   -0.000047
2457389.859521   -0.002871    0.002222  18.023 -0.2913  4.488 0.086 1.04908  1022.952  1020.101  179.96   119.37  4445  4  2 0 0 -0.005792   -0.001547
2457389.860018   -0.000435    0.002248  18.023 -0.2764  4.063 0.152 1.04929  1022.344  1031.756  179.96   119.64  6296  4  2 0 0 -0.005775    0.001045
2457389.860527   -0.005695    0.002228  18.023 -0.2874  4.609 0.076 1.04950  1022.887  1023.480  179.96   119.84  3991  4  2 0 0 -0.005758   -0.004443
2457389.861042    0.000918    0.002301  18.023 -0.2812  3.980 0.206 1.04972  1023.628  1018.680  179.96   119.87  4223  4  2 0 0 -0.005741    0.002407
2457389.861548   -0.001364    0.002236  18.023 -0.2790  4.532 0.055 1.04995  1023.673  1028.727  179.96   122.05  5123  4  2 0 0 -0.005827   -0.000032
2457389.862063    0.001221    0.002268  18.023 -0.2893  3.323 0.100 1.05019  1022.068  1027.041  179.96   123.70  7701  4  2 0 0 -0.006096    0.003217
2457389.862553   -0.004649    0.002274  18.023 -0.2902  4.392 0.070 1.05042  1023.981  1018.730  179.97   123.72  4736  4  2 0 0 -0.006352   -0.002896
2457389.863067    0.002955    0.002264  18.023 -0.2943  4.804 0.153 1.05067  1023.157  1022.291  179.96   124.24  3518  4  2 0 0 -0.006619    0.004733
2457389.863575   -0.000557    0.002270  18.023 -0.2919  3.966 0.153 1.05093  1023.303  1032.039  179.96   126.46  6218  4  2 0 0 -0.006884    0.001737
2457389.864087   -0.001972    0.002272  18.023 -0.2902  4.791 0.136 1.05119  1022.845  1020.443  179.97   128.93  4092  4  2 0 0 -0.007151    0.000183
2457389.864602   -0.002923    0.002234  18.023 -0.2822  3.888 0.133 1.05146  1022.708  1018.372  179.97   130.05  6264  4  2 0 0 -0.007420   -0.000224
2457389.865092   -0.000763    0.002260  18.023 -0.2905  3.662 0.159 1.05173  1022.145  1030.445  179.96   132.62  7494  4  2 0 0 -0.007675    0.002204
2457389.865583   -0.000563    0.002265  18.023 -0.2925  4.043 0.049 1.05200  1024.422  1027.856  179.96   134.99  6154  4  2 0 0 -0.007931    0.002433
2457389.866094    0.002494    0.002318  18.023 -0.2802  4.677 0.207 1.05229  1024.225  1018.604  179.97   137.33  3734  4  2 0 0 -0.008198    0.005426
2457389.866607   -0.003477    0.002303  18.023 -0.2797  4.793 0.067 1.05258  1023.365  1022.506  179.96   142.36  4043  4  2 0 0 -0.008465   -0.000404
2457389.867120   -0.000561    0.002246  18.023 -0.2832  4.040 0.138 1.05289  1023.054  1031.123  179.96   144.79  6464  4  2 0 0 -0.008733    0.002996
2457389.867613   -0.001235    0.002304  18.023 -0.2812  4.189 0.217 1.05319  1022.521  1019.852  179.97   149.05  5335  4  2 0 0 -0.008990    0.002443
2457389.868118   -0.002637    0.002305  18.023 -0.2806  4.886 0.128 1.05350  1025.207  1021.499  179.97   153.31  3038  4  2 0 0 -0.009253    0.000950
2457389.868614   -0.004013    0.002320  18.023 -0.2905  5.047 0.136 1.05381  1024.998  1032.000  179.97   158.50  2708  4  2 0 0 -0.009512   -0.000309
2457389.869114   -0.001267    0.002343  18.023 -0.2771  4.048 0.134 1.05414  1021.630  1022.577  179.97   162.85  6622  4  2 0 0 -0.009773    0.003013
2457389.869610   -0.002622    0.002341  18.023 -0.2782  3.301 0.104 1.05446  1022.065  1016.829  179.97   169.41  8362  4  2 0 0 -0.010031    0.002135
2457389.870104   -0.002265    0.002345  18.023 -0.2758  4.440 0.120 1.05479  1023.932  1025.055  179.96   176.80  4724  4  2 0 0 -0.010289    0.002222
2457389.870600   -0.003987    0.002331  18.023 -0.2815  3.690 0.106 1.05513  1022.400  1031.144  179.96   183.78  7053  4  2 0 0 -0.010547    0.000977
2457389.871091   -0.004777    0.002363  18.023 -0.2799  4.140 0.088 1.05548  1023.011  1020.607  179.97   192.17  5781  4  2 0 0 -0.010804    0.000188
2457389.871591    0.005376    0.002482  18.023 -0.3271  4.371 0.039 1.05583  1024.177  1019.992  179.97   202.05  4087  4  2 0 0 -0.011065    0.010433
2457389.872090   -0.002313    0.002411  18.023 -0.2877  4.630 0.111 1.05619  1024.245  1032.265  179.97   214.21  3759  4  2 0 0 -0.011324    0.002824
2457389.872586   -0.001072    0.002436  18.023 -0.3042  4.395 0.100 1.05656  1023.182  1023.109  179.97   228.40  4926  4  2 0 0 -0.011583    0.004338
2457389.873102   -0.006826    0.002490  18.023 -0.3058  4.705 0.100 1.05695  1024.149  1016.869  179.97   246.94  3440  4  2 0 0 -0.011853   -0.001351
2457389.873613   -0.000024    0.002479  18.023 -0.2813  5.010 0.092 1.05734  1023.769  1025.979  179.96   264.93  3625  4  2 0 0 -0.012119    0.005518
2457389.874106   -0.003960    0.002507  18.023 -0.2930  3.549 0.124 1.05772  1022.160  1029.954  179.96   286.37  7081  4  2 0 0 -0.012376    0.002338
2457390.635450   -0.003323    0.003399  18.023 -0.2558  2.520 0.090 1.88662  1023.484  1025.345   -0.01    94.81 13297  3  2 0 0 -0.003397   -0.002218
2457390.635946    0.002320    0.003372  18.023 -0.2433  3.611 0.267 1.88040  1023.127  1015.839   -0.01    95.45  7725  3  2 0 0 -0.003391    0.002990
2457390.658820   -0.001909    0.002929  18.023 -0.2622  2.687 0.044 1.63714  1023.848  1018.086    0.00    77.21 13691  3  2 0 0 -0.002893   -0.001223
2457390.659338   -0.004822    0.002927  18.023 -0.2604  3.827 0.229 1.63249  1023.899  1027.903    0.00    77.81  7188  3  2 0 0 -0.002881   -0.004594
2457390.680637   -0.006929    0.002658  18.023 -0.2657  2.348 0.040 1.46705  1024.490  1025.391    0.02    68.07 14659  3  2 0 0 -0.002436   -0.006429
2457390.681129    0.002482    0.002651  18.023 -0.2609  3.581 0.341 1.46376  1024.226  1016.088    0.01    68.04  7674  3  2 0 0 -0.002426    0.002489
2457390.697522    0.000869    0.002524  18.023 -0.2709  3.286 0.244 1.36517  1023.978  1028.942    0.02    61.14  9787  3  2 0 0 -0.003459    0.001714
2457390.698014   -0.005695    0.002503  18.023 -0.2652  2.399 0.046 1.36252  1023.642  1030.868    0.02    63.11 17162  3  2 0 0 -0.003491   -0.004478
2457390.699934   -0.001525    0.002486  18.023 -0.2771  3.006 0.212 1.35234  1024.443  1021.889    0.02    64.40  9894  3  2 1 0 -0.003615   -0.000460
2457390.700428   -0.005040    0.002494  18.023 -0.2742  2.401 0.060 1.34976  1024.073  1011.668    0.02    64.40 15415  3  2 1 0 -0.003647   -0.003715
2457390.700925    0.001451    0.002486  18.023 -0.2740  2.947 0.156 1.34719  1024.142  1028.438    0.02    63.93 10935  3  2 1 0 -0.003679    0.002583
2457390.701423   -0.002481    0.002487  18.023 -0.2685  2.348 0.041 1.34462  1023.885  1031.945    0.02    62.02 18283  3  2 1 0 -0.003710   -0.001090
2457390.717237   -0.001359    0.002387  18.023 -0.2739  2.427 0.170 1.27111  1024.009  1024.825    0.03    54.51 12930  3  2 0 0 -0.003291   -0.000293
2457390.717743   -0.003180    0.002364  18.023 -0.2694  2.259 0.041 1.26899  1023.974  1042.803    0.04    55.80 19101  3  2 0 0 -0.003277   -0.002056
2457390.733192   -0.001946    0.002320  18.023 -0.2747  2.755 0.093 1.21075  1024.042  1026.364    0.03    58.25 12019  3  2 0 0 -0.003633   -0.000770
2457390.733686   -0.002400    0.002308  18.023 -0.2717  2.311 0.035 1.20907  1023.816  1022.155    0.04    59.42 18019  3  2 0 0 -0.003652   -0.001035
2457390.752936   -0.006315    0.002245  18.023 -0.2818  2.465 0.047 1.15197  1023.796  1023.699    0.04    59.71 14939  3  2 0 0 -0.004497   -0.004420
2457390.753436   -0.011227    0.002237  18.023 -0.2843  2.329 0.052 1.15068  1024.034  1024.128    0.04    60.52 18154  3  2 0 0 -0.004521   -0.009261
2457390.775064    0.001306    0.002205  18.023 -0.2846  2.344 0.056 1.10357  1023.524  1021.245    0.05    57.54 16373  3  2 0 0 -0.003788    0.002752
2457390.775553    0.001903    0.002214  18.023 -0.2793  2.619 0.100 1.10268  1023.488  1020.819    0.05    58.95 15115  3  2 0 0 -0.003748    0.003213
2457390.792366   -0.000650    0.002166  18.023 -0.2814  2.619 0.092 1.07676  1023.505  1019.380    0.05    59.80 12367  3  2 1 0 -0.003648    0.000590
2457390.792877   -0.002174    0.002172  18.023 -0.2840  2.372 0.075 1.07610  1024.117  1021.208    0.05    60.94 17382  3  2 1 0 -0.003665   -0.000824
2457390.799320   -0.002244    0.002165  18.023 -0.2885  2.451 0.063 1.06846  1024.121  1020.490    0.06    57.40 14999  3  2 0 0 -0.003888   -0.000770
2457390.799812   -0.000144    0.002189  18.023 -0.2820  2.540 0.070 1.06792  1023.571  1021.880    0.05    59.11 14654  3  2 0 0 -0.003905    0.001307
2457390.824857    0.000896    0.002177  18.023 -0.3020  3.029 0.065 1.04928  1022.559  1024.153    0.06    63.32 10797  3  2 0 0 -0.003003    0.001524
2457390.825343    0.001680    0.002175  18.023 -0.2973  3.496 0.077 1.04908  1022.076  1022.292    0.06    64.36  7954  3  2 0 0 -0.003019    0.002135
2457390.843476    0.003678    0.002206  18.023 -0.2978  4.595 0.042 1.04599  1022.463  1031.339  179.96    64.38  4056  4  2 0 0 -0.003597    0.003426
2457390.843963   -0.001383    0.002220  18.023 -0.3102  4.311 0.114 1.04602  1022.160  1023.205  179.96    65.72  3661  4  2 0 0 -0.003608   -0.001516
2457390.849260    0.002922    0.002256  18.023 -0.3377  5.466 0.043 1.04677  1019.315  1014.897  179.97    67.42  1652  4  2 1 0 -0.003730    0.002419
2457390.849769    0.002910    0.002178  18.023 -0.3002  4.692 0.072 1.04688  1019.645  1015.561  179.97    68.42  3873  4  2 1 0 -0.003742    0.002720
2457390.852208    0.001984    0.002189  18.023 -0.3037  4.153 0.105 1.04749  1021.809  1028.785  179.96    69.14  5098  4  2 1 0 -0.003798    0.002046
2457390.852711   -0.003206    0.002184  18.023 -0.3098  4.603 0.160 1.04764  1023.900  1019.022  179.97    70.18  3076  4  2 1 0 -0.003810   -0.003314
2457390.853205    0.000530    0.002181  18.023 -0.3052  3.775 0.113 1.04779  1022.581  1018.200  179.96    70.34  6699  4  2 1 0 -0.003821    0.000758
2457390.853694    0.000961    0.002179  18.023 -0.2943  4.712 0.129 1.04794  1023.402  1031.553  179.96    70.78  4236  4  2 1 0 -0.003832    0.000827
2457390.854188    0.006305    0.002194  18.023 -0.2951  4.027 0.098 1.04810  1022.983  1029.137  179.96    70.84  5475  4  2 1 0 -0.003844    0.006448
2457390.854696    0.000339    0.002223  18.023 -0.3069  4.824 0.041 1.04828  1024.341  1018.925  179.96    70.73  2866  4  2 1 0 -0.003855    0.000176
2457390.856731    0.000255    0.002182  18.023 -0.2996  3.780 0.124 1.04904  1023.159  1023.565  179.96    70.98  5918  4  2 1 0 -0.003902    0.000537
2457390.857226    0.001061    0.002190  18.023 -0.3072  4.577 0.039 1.04924  1023.884  1035.212  179.96    72.06  4398  4  2 1 0 -0.003913    0.001037
2457390.857721   -0.000095    0.002215  18.023 -0.3099  5.072 0.077 1.04944  1026.124  1029.671  179.96    73.04  2119  4  2 1 0 -0.003925   -0.000307
2457390.858233   -0.004284    0.002203  18.023 -0.2992  4.320 0.116 1.04966  1023.127  1015.884  179.96    73.70  4068  4  2 1 0 -0.003937   -0.004191
2457390.858737   -0.002705    0.002216  18.023 -0.2990  5.179 0.053 1.04989  1025.120  1026.321  179.96    73.98  2272  4  2 1 0 -0.003948   -0.002942
2457390.859229    0.002810    0.002210  18.023 -0.3051  5.141 0.093 1.05011  1022.540  1029.604  179.96    73.93  2860  4  2 1 0 -0.003960    0.002595
2457390.859723    0.004013    0.002203  18.023 -0.3002  4.763 0.040 1.05035  1022.675  1017.501  179.96    72.60  3276  4  2 1 0 -0.003971    0.003955
2457390.860229    0.004873    0.002198  18.023 -0.2951  3.713 0.134 1.05059  1021.123  1016.083  179.96    71.92  7107  4  2 1 0 -0.003983    0.005238
2457390.860723   -0.001703    0.002195  18.023 -0.2955  4.185 0.035 1.05083  1022.438  1030.590  179.96    72.36  5277  4  2 1 0 -0.003994   -0.001517
2457390.861213    0.001282    0.002211  18.023 -0.3111  3.529 0.062 1.05108  1023.162  1025.330  179.96    72.73  8020  4  2 1 0 -0.004005    0.001735
2457390.861708    0.004007    0.002200  18.023 -0.3040  3.502 0.087 1.05134  1022.708  1018.133  179.96    73.47  7663  4  2 1 0 -0.003986    0.004458
2457390.862218    0.001271    0.002215  18.023 -0.3001  3.586 0.170 1.05161  1022.657  1025.701  179.96    74.20  7362  4  2 1 0 -0.003943    0.001658
2457390.862722   -0.004014    0.002243  18.023 -0.3205  4.352 0.144 1.05189  1026.181  1033.588  179.96    75.58  2598  4  2 1 0 -0.003900   -0.003959
2457390.863233   -0.000823    0.002191  18.023 -0.3075  4.445 0.139 1.05218  1022.985  1016.888  179.96    75.84  4685  4  2 1 0 -0.003857   -0.000835
2457394.596609    0.007744    0.004369  18.023 -0.2944  3.276 0.155 2.33392  1024.776  1028.688   -0.03    80.36  7849  3  2 0 0  0.004579    0.002973
2457394.597103    0.005132    0.004332  18.023 -0.2944  3.054 0.164 2.32413  1024.254  1028.826   -0.03    81.97  9031  3  2 0 0  0.004589    0.000441
2457394.597598    0.007551    0.004317  18.023 -0.2987  3.555 0.207 2.31440  1023.281  1012.448   -0.04    82.29  7452  3  2 0 0  0.004599    0.002656
2457394.598103    0.014657    0.004298  18.023 -0.2775  3.308 0.218 2.30458  1022.460  1022.645   -0.03    82.49  7739  3  2 0 0  0.004609    0.009852
2457394.598610    0.011354    0.004276  18.023 -0.2863  2.929 0.062 2.29478  1023.295  1030.786   -0.03    81.89 10066  3  2 0 0  0.004619    0.006692
2457394.599120    0.005904    0.004283  18.023 -0.2901  3.762 0.347 2.28502  1022.955  1019.286   -0.03    80.80  5388  3  2 0 0  0.004629    0.000906
2457394.599618    0.004569    0.004207  18.023 -0.2723  3.322 0.164 2.27557  1025.785  1020.024   -0.03    78.76  7858  3  2 0 0  0.004639   -0.000262
2457394.600133    0.012475    0.004204  18.023 -0.2807  3.378 0.194 2.26588  1025.212  1030.918   -0.02    77.70  7324  3  2 0 0  0.004650    0.007614
2457394.600629   -0.010291    0.004181  18.023 -0.2861  3.340 0.181 2.25664  1024.928  1025.494   -0.04    77.63  7786  3  2 0 0  0.004660   -0.015144
2457394.601139    0.011797    0.004193  18.023 -0.2926  2.879 0.075 2.24721  1023.947  1012.823   -0.03    77.59 10396  3  2 0 0  0.004670    0.007119
2457394.601647    0.011515    0.004173  18.023 -0.2836  2.812 0.083 2.23790  1023.650  1024.053   -0.03    78.62 11723  3  2 0 0  0.004680    0.006856
2457394.602148    0.003306    0.004142  18.023 -0.2867  2.675 0.069 2.22881  1023.408  1030.718   -0.02    79.69 11108  3  2 0 0  0.004619   -0.001255
2457394.602659    0.010028    0.004113  18.023 -0.2895  3.682 0.336 2.21961  1023.643  1016.934   -0.03    80.22  6226  3  2 0 0  0.004557    0.005112
2457394.603155    0.019209    0.004096  18.023 -0.2899  2.676 0.123 2.21075  1026.344  1022.865   -0.03    80.99 11465  3  2 0 0  0.004496    0.014733
2457394.603651    0.015014    0.004084  18.023 -0.2874  3.364 0.227 2.20196  1025.916  1033.117   -0.02    81.03  8517  3  2 0 0  0.004435    0.010308
2457394.604162   -0.057964    0.004038  18.023 -0.2792  3.231 0.305 2.19300  1024.721  1024.768   -0.03    80.54  8144  3  2 0 0  0.004373   -0.062574
2457394.604673    0.006262    0.004028  18.023 -0.2901  3.009 0.188 2.18409  1024.102  1012.796   -0.03    80.07  9710  3  2 0 0  0.004311    0.001784
2457394.605171   -0.000254    0.004035  18.023 -0.2808  3.157 0.232 2.17549  1023.773  1026.289   -0.03    80.52  9768  3  2 0 0  0.004250   -0.004748
2457394.605666   -0.015274    0.004004  18.023 -0.2906  2.501 0.063 2.16702  1023.800  1030.603   -0.02    81.26 12963  3  2 0 0  0.004190   -0.019467
2457394.606181   -0.003563    0.003972  18.023 -0.2902  3.339 0.347 2.15829  1023.857  1015.676   -0.03    82.17  7773  3  2 0 0  0.004127   -0.008043
2457394.606692    0.009784    0.003971  18.023 -0.2901  2.467 0.044 2.14968  1026.594  1023.627   -0.03    82.00 13305  3  2 0 0  0.004065    0.005692
2457394.607187    0.004801    0.003946  18.023 -0.2917  2.539 0.080 2.14142  1025.956  1031.482   -0.02    81.39 13427  3  2 0 0  0.004004    0.000723
2457394.607704    0.015603    0.003918  18.023 -0.2833  3.490 0.262 2.13286  1024.975  1023.848   -0.03    80.67  7145  3  2 0 0  0.003941    0.011194
2457394.608204   -0.008625    0.003881  18.023 -0.2879  3.154 0.043 2.12465  1024.288  1014.471   -0.02    80.07  7801  3  2 0 0  0.003880   -0.012859
2457394.608705    0.013400    0.003884  18.023 -0.2925  3.534 0.224 2.11649  1023.616  1027.374   -0.02    80.01  7304  3  2 0 0  0.003819    0.009059
2457394.609202    0.011912    0.003861  18.023 -0.2902  3.344 0.196 2.10847  1023.170  1029.412   -0.03    80.11  7946  3  2 0 0  0.003758    0.007688
2457394.609713    0.018095    0.003859  18.023 -0.2916  3.577 0.262 2.10027  1026.379  1017.916   -0.02    80.48  6371  3  2 0 0  0.003696    0.013823
2457394.610212    0.005140    0.003842  18.023 -0.2861  2.941 0.088 2.09235  1024.706  1022.602   -0.02    80.97  9143  3  2 0 0  0.003635    0.001162
2457394.610714    0.005379    0.003809  18.023 -0.2840  3.268 0.100 2.08443  1023.326  1031.360   -0.02    82.22  8751  3  2 0 0  0.003574    0.001314
2457394.611205    0.011805    0.003805  18.023 -0.2726  3.814 0.268 2.07677  1023.680  1020.945   -0.02    83.69  6663  3  2 0 0  0.003514    0.007566
2457394.611717    0.016684    0.003780  18.023 -0.2895  2.679 0.038 2.06882  1023.389  1014.548   -0.02    85.30 10315  3  2 0 0  0.003451    0.012937
2457394.612212   -0.002351    0.003752  18.023 -0.2915  3.600 0.231 2.06121  1023.753  1029.182   -0.02    87.25  6383  3  2 0 0  0.003391   -0.006419
2457394.612728    0.005763    0.003783  18.023 -0.2924  3.321 0.088 2.05334  1024.405  1029.300   -0.02    87.59  7083  3  2 0 0  0.003328    0.001849
2457394.613244    0.007401    0.003755  18.023 -0.2848  3.513 0.186 2.04552  1026.475  1017.474   -0.03    87.29  7435  3  2 0 0  0.003265    0.003455
2457394.613752    0.021230    0.003757  18.023 -0.2939  3.580 0.167 2.03790  1025.694  1023.276   -0.03    85.50  6806  3  2 0 0  0.003203    0.017301
2457394.614245    0.000859    0.003711  18.023 -0.2805  2.919 0.035 2.03056  1024.696  1030.285   -0.02    84.03 10713  3  2 0 0  0.003143   -0.002767
2457394.614737    0.010267    0.003729  18.023 -0.2969  3.608 0.203 2.02330  1023.877  1020.374   -0.01    84.15  6438  3  2 0 0  0.003083    0.006411
2457394.615236   -0.007530    0.003680  18.023 -0.3002  3.462 0.081 2.01597  1024.271  1015.967   -0.02    84.39  7607  3  2 0 0  0.003022   -0.011286
2457394.615734   -0.004510    0.003667  18.023 -0.2940  3.382 0.120 2.00874  1024.195  1029.460   -0.01    84.12  7144  3  2 0 0  0.002961   -0.008192
2457394.616226    0.011243    0.003675  18.023 -0.2868  3.972 0.170 2.00164  1023.514  1028.387   -0.02    83.04  5272  3  2 0 0  0.002901    0.007370
2457394.616721    0.008308    0.003628  18.023 -0.2777  3.724 0.223 1.99454  1025.827  1017.499   -0.02    81.88  5688  3  2 0 0  0.002841    0.004576
2457394.617233    0.016555    0.003635  18.023 -0.3001  3.800 0.149 1.98728  1024.588  1024.292   -0.02    81.19  5797  3  2 0 0  0.002779    0.012836
2457394.617727    0.001955    0.003579  18.023 -0.2844  3.165 0.141 1.98031  1024.606  1029.510   -0.01    81.54  8773  3  2 0 0  0.002718   -0.001471
2457394.618222    0.006518    0.003600  18.023 -0.2969  4.024 0.268 1.97339  1024.339  1019.502   -0.02    82.99  4794  3  2 0 0  0.002658    0.002795
2457394.618718    0.005723    0.003607  18.023 -0.2986  3.419 0.040 1.96651  1024.529  1015.823   -0.02    84.40  7080  3  2 0 0  0.002597    0.002281
2457394.619212    0.015310    0.003564  18.023 -0.2960  4.245 0.182 1.95970  1024.471  1029.640   -0.01    85.83  4546  3  2 0 0  0.002537    0.011585
2457394.619724    0.001770    0.003579  18.023 -0.2868  3.078 0.162 1.95270  1023.690  1026.426   -0.01    86.38  9572  3  2 0 0  0.002475   -0.001451
2457394.620244    0.011140    0.003532  18.023 -0.2953  2.820 0.141 1.94566  1026.549  1016.865   -0.02    87.29 10307  3  2 0 0  0.002411    0.008065
2457394.620740   -0.005670    0.003527  18.023 -0.2947  3.762 0.104 1.93898  1025.522  1025.561   -0.01    87.72  5935  3  2 0 0  0.002351   -0.009074
2457394.621233    0.012846    0.003518  18.023 -0.2902  3.669 0.112 1.93240  1023.354  1032.407   -0.02    87.40  5905  3  2 0 0  0.002291    0.009520
2457394.621722   -0.001855    0.003502  18.023 -0.2969  3.821 0.203 1.92593  1024.267  1020.902   -0.02    86.93  5039  3  2 0 0  0.002236   -0.005203
2457394.622217    0.010388    0.003487  18.023 -0.2875  3.271 0.156 1.91941  1024.026  1016.438   -0.01    86.56  8821  3  2 0 0  0.002212    0.007274
2457394.622713    0.003980    0.003482  18.023 -0.2929  3.647 0.237 1.91294  1024.170  1028.922   -0.02    86.96  6532  3  2 0 0  0.002188    0.000734
2457394.623206    0.006098    0.003455  18.023 -0.2992  3.343 0.133 1.90655  1023.248  1026.585   -0.01    87.96  7135  3  2 0 0  0.002164    0.002989
2457394.623693    0.005819    0.003466  18.023 -0.3021  3.348 0.223 1.90029  1025.248  1016.318   -0.01    89.60  7556  3  2 0 0  0.002141    0.002725
2457394.624189    0.012826    0.003438  18.023 -0.2959  3.618 0.134 1.89396  1026.051  1023.333   -0.01    90.36  6575  3  2 0 0  0.002117    0.009642
2457394.624681   -0.000414    0.003435  18.023 -0.2987  3.264 0.057 1.88773  1024.961  1031.527   -0.01    88.91  7987  3  2 0 0  0.002093   -0.003442
2457394.625173    0.015673    0.003439  18.023 -0.3023  4.594 0.212 1.88154  1024.101  1020.162   -0.01    86.86  4036  3  2 0 0  0.002069    0.012137
2457394.625673    0.003546    0.003419  18.023 -0.3056  4.331 0.157 1.87530  1023.039  1018.810   -0.01    85.90  4322  3  2 0 0  0.002045    0.000130
2457394.626171    0.010354    0.003403  18.023 -0.2918  3.653 0.203 1.86914  1024.371  1028.606   -0.01    85.79  6195  3  2 0 0  0.002021    0.007223
2457394.626670    0.011096    0.003378  18.023 -0.2870  3.438 0.168 1.86300  1024.364  1026.296   -0.01    86.00  7214  3  2 0 0  0.001996    0.008067
2457394.627166    0.002434    0.003335  18.023 -0.2830  3.505 0.068 1.85695  1026.391  1016.902   -0.01    85.67  7040  3  2 0 0  0.001972   -0.000605
2457394.627666   -0.000025    0.003350  18.023 -0.2931  2.867 0.072 1.85089  1025.395  1023.779   -0.01    84.03  9014  3  2 0 0  0.001948   -0.002795
2457394.628167    0.013721    0.003342  18.023 -0.2896  2.617 0.034 1.84487  1024.703  1029.952   -0.01    82.77 13379  3  2 0 0  0.001924    0.011066
2457394.628676    0.020499    0.003340  18.023 -0.2934  3.435 0.340 1.83879  1024.286  1017.945   -0.01    81.95  5588  3  2 0 0  0.001899    0.017539
